1741,6488,52.2248415,1.717017,-7,2021-04-30 13:26:08.501188843+00:00
1742,6488,52.2248415,1.717017,-7,2021-04-30 13:26:10.083450151+00:00
1743,6543,52.231395,1.7235705,-8,2021-04-30 13:26:52.485167550+00:00
1744,6543,52.231395,1.7235705,-8,2021-04-30 13:26:53.153891644+00:00
1745,6599,52.2379485,1.730124,-7,2021-04-30 13:27:36.473606016+00:00
1746,6653,52.244502,1.743231,-9,2021-04-30 13:28:20.462806791+00:00
1747,6706,52.244502,1.7497845,-9,2021-04-30 13:29:04.447614809+00:00
1748,6757,52.2510555,1.756338,-9,2021-04-30 13:29:48.531961036+00:00
1749,6804,52.257609,1.7628915,-9,2021-04-30 13:30:32.519187086+00:00
1750,6847,52.2641625,1.769445,-10,2021-04-30 13:31:16.504202606+00:00
1751,6886,52.270716,1.782552,-11,2021-04-30 13:32:00.499808566+00:00
1752,6886,52.270716,1.782552,-11,2021-04-30 13:32:01.012784812+00:00
1753,6922,52.2772695,1.7891055,-10,2021-04-30 13:32:44.482746959+00:00
1754,6963,52.283823,1.795659,-10,2021-04-30 13:33:28.467177272+00:00
1755,6963,52.283823,1.795659,-10,2021-04-30 13:33:29.085893908+00:00
1756,7006,52.2903765,1.808766,-10,2021-04-30 13:34:12.455258533+00:00
1757,7006,52.2903765,1.808766,-10,2021-04-30 13:34:13.010214831+00:00
1758,7055,52.29693,1.8153195,-10,2021-04-30 13:34:56.537413931+00:00
1759,7104,52.3034835,1.8284265,-11,2021-04-30 13:35:40.525687094+00:00
1760,7153,52.310037,1.83498,-11,2021-04-30 13:36:24.515765340+00:00
1761,7197,52.3165905,1.8415335,-10,2021-04-30 13:37:08.501803531+00:00
1762,7239,52.323144,1.8546405,-11,2021-04-30 13:37:52.490228554+00:00
1763,7277,52.3296975,1.861194,-12,2021-04-30 13:38:36.474258118+00:00
1764,7277,52.3296975,1.861194,-12,2021-04-30 13:38:36.990543710+00:00
1765,7312,52.3428045,1.874301,-12,2021-04-30 13:39:20.466411190+00:00
1766,7350,52.349358,1.8808545,-11,2021-04-30 13:40:04.454166204+00:00
1767,7350,52.349358,1.8808545,-11,2021-04-30 13:40:05.633409916+00:00
1768,7393,52.3559115,1.8939615,-11,2021-04-30 13:40:48.557692741+00:00
1769,7393,52.3559115,1.8939615,-11,2021-04-30 13:40:49.114771969+00:00
1770,7441,52.362465,1.900515,-12,2021-04-30 13:41:32.450863511+00:00
1771,7491,52.3690185,1.913622,-11,2021-04-30 13:42:16.529278617+00:00
1772,7491,52.3690185,1.913622,-11,2021-04-30 13:42:17.353256156+00:00
1773,7537,52.375572,1.9201755,-13,2021-04-30 13:43:00.522218299+00:00
1774,7537,52.375572,1.9201755,-13,2021-04-30 13:43:01.094387825+00:00
1775,7537,52.375572,1.9201755,-13,2021-04-30 13:43:01.797737677+00:00
1776,7580,52.3821255,1.9332825,-13,2021-04-30 13:43:44.509728610+00:00
1777,7580,52.3821255,1.9332825,-13,2021-04-30 13:43:46.238673252+00:00
1778,7617,52.388679,1.939836,-14,2021-04-30 13:44:28.497533524+00:00
1779,7617,52.388679,1.939836,-14,2021-04-30 13:44:29.994002409+00:00
1780,7649,52.401786,1.952943,-12,2021-04-30 13:45:12.488398879+00:00
1781,7676,52.4083395,1.96605,-13,2021-04-30 13:45:56.475259081+00:00
1782,7696,52.414893,1.9726035,-11,2021-04-30 13:46:40.463110596+00:00
1783,7721,52.4214465,1.9857105,-9,2021-04-30 13:47:24.453221941+00:00
1784,7721,52.4214465,1.9857105,-9,2021-04-30 13:47:25.021717619+00:00
1785,7757,52.428,1.992264,-8,2021-04-30 13:48:08.533405571+00:00
1786,7797,52.4345535,2.005371,-9,2021-04-30 13:48:52.525470541+00:00
1787,7797,52.4345535,2.005371,-9,2021-04-30 13:48:53.041314527+00:00
1788,7843,52.441107,2.018478,-8,2021-04-30 13:49:36.509196402+00:00
1789,7890,52.4476605,2.0250315,-11,2021-04-30 13:50:20.500895368+00:00
1790,7890,52.4476605,2.0250315,-11,2021-04-30 13:50:20.930286316+00:00
1791,7937,52.454214,2.0381385,-10,2021-04-30 13:51:04.482388999+00:00
1792,7937,52.454214,2.0381385,-10,2021-04-30 13:51:05.093839642+00:00
1793,7982,52.4607675,2.044692,-10,2021-04-30 13:51:48.470224214+00:00
1794,7982,52.4607675,2.044692,-10,2021-04-30 13:51:49.113076470+00:00
1795,8022,52.4738745,2.057799,-11,2021-04-30 13:52:32.460123956+00:00
1796,8052,52.480428,2.0643525,-11,2021-04-30 13:53:16.543606130+00:00
1797,8078,52.4869815,2.0774595,-11,2021-04-30 13:54:00.528871963+00:00
1798,8078,52.4869815,2.0774595,-11,2021-04-30 13:54:01.056902017+00:00
1799,8103,52.493535,2.0905665,-12,2021-04-30 13:54:44.516121052+00:00
1800,8130,52.5000885,2.09712,-12,2021-04-30 13:55:28.507376994+00:00
1801,8159,52.506642,2.110227,-9,2021-04-30 13:56:12.497974127+00:00
1802,8197,52.5131955,2.123334,-10,2021-04-30 13:56:56.487459145+00:00
1803,8238,52.519749,2.1298875,-12,2021-04-30 13:57:40.471748495+00:00
1804,8238,52.519749,2.1298875,-12,2021-04-30 13:57:41.093080278+00:00
1805,8276,52.5263025,2.1429945,-11,2021-04-30 13:58:24.460661206+00:00
1806,8276,52.5263025,2.1429945,-11,2021-04-30 13:58:25.710707168+00:00
1807,8316,52.532856,2.1561015,-10,2021-04-30 13:59:08.450328727+00:00
1808,8352,52.5394095,2.162655,-9,2021-04-30 13:59:52.533306576+00:00
1809,8352,52.5394095,2.162655,-9,2021-04-30 13:59:53.367528962+00:00
1810,8385,52.5525165,2.175762,-10,2021-04-30 14:00:36.519462651+00:00
1811,8416,52.55907,2.188869,-9,2021-04-30 14:01:20.529614341+00:00
